MSOA,Total_Population,Total_Households,Total_Population_16_and_over,Total_Population_16_to_74,Total_Employment_16_to_74,Total_Population_in_Households_16_and_over,Age_0_to_4,Age_5_to_9,Age_10_to_14,Age_15_to_19,Age_20_to_24,Age_25_to_29,Age_30_to_44,Age_45_to_59,Age_60_to_64,Age_65_to_74,Age_75_to_84,Age_85_to_89,Age_90_and_over,White_British_and_Irish,White_Other_White,Mixed_or_multiple_ethnic_group,Asian_or_Asian_British_Indian,Asian_or_Asian_British_Pakistani,Asian_or_Asian_British_Bangladeshi,Asian_or_Asian_British_Chinese,Asian_or_Asian_British_Other_Asian,Black_or_African_or_Caribbean_or_Black_British_African,Arab_or_Other_Ethnic_Groups,Christian,Other_religion,No_religion,Religion_not_stated,Main_language_is_English_or_Main_language_not_English__Can_speak_English_very_well,Main_language_is_not_English__Can_speak_English_well,Main_language_is_not_English__Cannot_speak_English_well,Main_language_is_not_English__Cannot_speak_English,All_household_members_have_the_same_ethnic_group,Different_ethnic_groups_between_the_generations_only,Different_ethnic_groups_within_partnerships_(whether_or_not_different_ethnic_groups_between_generations),Any_other_combination_of_multiple_ethnic_groups,Owned_and_Shared_Ownership,Social_rented,Private_rented,Living_rent_free,Very_good_health,Good_health,Fair_health,Bad_health,Very_bad_health,No_qualifications,Highest_level_of_qualification_Level_1_Level_2_or_Apprenticeship,Highest_level_of_qualification_Level_3_qualifications,Highest_level_of_qualification_Level_4_qualifications_and_above,Schoolchildren_and_fulltime_students_Age_16_and_over,No_cars_or_vans_in_household,1_car_or_van_in_household,2_or_more_cars_or_vans_in_household,Work_mainly_at_or_from_home,Public_Transport,Private_Transport,On_foot_Bicycle_or_Other,Managers_directors_and_senior_officials,Professional_occupations,Associate_professional_and_technical_occupations,Administrative_and_secretarial_occupations,Skilled_trades_occupations,Caring_leisure_and_other_service_occupations,Sales_and_customer_service_occupations,Process_plant_and_machine_operatives,Elementary_occupations,Median_House_Price_201415,Average_Annual_Income_201516,Number_Births_201617
E02000908,10516,4348,8417,8048,5476,8417,948,619,449,420,702,1816,3056,1480,284,373,253,86,30,3333,1973,564,233,767,114,130,784,1936,682,5074,2609,2096,737,7883,1351,596,72,1651,218,430,542,2001,960,1341,46,4893,3996,1116,403,108,1512,1919,765,2768,955,2192,1777,379,156,3589,1252,479,465,904,732,682,665,446,509,254,819,350500,40300,212
E02000909,8640,3459,6792,6400,4412,6787,768,554,430,415,558,787,2531,1478,334,393,282,76,34,3616,1208,457,264,930,80,67,360,1373,285,3964,1995,2065,616,7005,811,295,51,1482,202,453,191,1826,662,932,39,4257,3062,948,287,86,1139,1486,653,2744,579,1389,1578,492,188,2481,1152,591,450,1086,661,497,371,354,266,261,466,476500,51900,173
E02000910,10698,4005,8621,8220,5347,8570,902,587,494,486,862,1383,3109,1651,343,480,291,69,41,3017,1913,488,452,2042,122,160,674,1425,405,3993,3827,2047,831,7861,1444,680,122,1772,247,407,332,1895,611,1448,51,5099,3812,1218,410,159,1490,1779,770,3267,993,2020,1645,340,207,3456,1084,600,475,1158,749,580,550,392,458,278,707,431000,48600,233
E02000911,10872,4115,8551,8257,5257,8547,942,699,582,572,916,1284,3226,1605,330,422,229,42,23,2957,1980,552,438,1725,144,123,676,1708,569,4231,3737,2159,745,7963,1514,673,120,1722,295,424,376,1750,902,1424,39,5115,3969,1255,390,143,1659,1929,795,2917,1030,2269,1523,323,149,3423,1088,597,395,1045,661,624,577,419,482,279,775,341250,45000,258
E02000912,9238,3151,7005,6596,3981,6910,830,724,551,537,729,859,2388,1431,313,467,291,67,51,2365,1350,513,498,1693,126,97,511,1622,463,3759,3361,1433,685,6892,1122,608,98,1434,280,379,213,1530,780,811,30,4131,3369,1175,409,154,1608,1627,703,2032,787,1384,1395,372,119,2268,1119,475,311,672,464,436,489,366,351,310,582,368500,44700,174
E02000913,8706,2968,6970,6592,4008,6924,620,514,506,601,792,936,2042,1434,346,537,292,55,31,2337,1246,364,582,1733,169,88,460,1384,343,3684,3100,1315,607,6764,1015,482,67,1443,209,255,285,1680,362,893,33,4152,3069,1021,332,132,1355,1705,714,2302,874,1150,1326,492,146,2162,1142,558,364,808,482,457,436,338,356,262,505,402500,44200,158
E02000914,10594,3689,8213,7827,4411,8118,956,708,602,607,1052,1373,2605,1552,275,478,277,69,40,1876,1522,439,457,2235,261,175,679,2393,557,4090,4559,1213,732,7367,1559,959,121,1638,300,252,324,1204,1326,1118,41,4744,3790,1353,511,196,1892,2052,740,2195,1180,1992,1326,371,113,2686,1036,576,338,547,384,458,572,372,463,399,878,345255,37700,226
E02000915,8643,3305,7179,6814,4457,6940,559,437,380,573,761,1087,2314,1485,325,357,242,71,52,3339,1325,470,589,695,207,78,321,1269,350,3685,2214,2065,679,7081,845,313,40,1282,232,387,347,1487,600,1190,28,4186,3086,995,265,111,1192,1565,671,2899,824,1473,1386,446,157,2803,1099,398,405,1183,688,503,427,294,298,189,470,343000,49400,144
E02000916,9485,3506,7063,6791,4277,7060,989,708,569,582,661,885,2761,1413,269,376,205,42,25,2027,1662,551,397,1195,150,112,397,2505,489,4549,3030,1168,738,6859,1231,677,81,1576,315,357,245,1708,464,1297,37,4506,3490,1028,332,129,1530,1898,648,1959,798,1708,1453,345,105,2533,1104,535,305,609,471,488,525,419,387,382,691,336780,43400,190
E02000917,9171,3396,7025,6765,4558,7002,974,523,528,412,762,1213,2642,1242,261,354,196,44,20,2332,1970,461,269,1011,183,108,445,1872,520,4479,2405,1475,812,6672,1267,573,97,1428,237,422,352,1539,362,1473,22,4502,3342,945,265,117,1122,1678,702,2457,806,1655,1391,350,120,2922,1047,469,322,851,550,482,546,406,359,291,751,323000,47400,185
E02000918,9126,3449,7379,7098,4659,7294,668,546,458,435,802,1266,2591,1408,322,349,209,48,24,2883,1510,562,830,689,244,116,337,1538,417,3903,2614,1897,712,7157,1075,422,69,1447,223,343,395,1386,944,1076,43,4566,3190,927,321,122,1236,1657,790,2722,902,1730,1364,355,186,2951,1073,449,378,1070,706,494,499,319,358,246,589,337000,40900,152
E02000919,9221,3225,7610,7307,4803,7589,698,469,367,490,851,1451,2602,1304,280,406,239,50,14,2033,2043,483,574,1266,350,160,528,1378,406,3995,3119,1501,606,6583,1510,590,90,1400,204,345,449,1488,332,1371,34,4529,3215,1059,286,132,1284,1712,769,2523,1019,1601,1285,339,129,3179,1050,445,385,791,562,518,563,388,450,316,830,372000,43700,203
E02000920,9479,3434,7572,7298,4441,7564,714,578,497,574,1069,1338,2271,1465,298,401,211,41,22,1801,1641,501,436,1304,420,156,457,2352,411,4251,3284,1292,652,6951,1444,555,98,1500,319,258,348,1202,1074,1126,32,4454,3399,1108,392,126,1423,1934,726,2238,1182,1837,1265,332,101,2909,1027,404,319,629,460,492,507,420,445,325,844,295000,38700,161
E02000921,11001,3966,8507,8190,4841,8485,901,808,647,641,1024,1399,2839,1585,394,446,254,47,16,2512,1895,623,479,1113,416,108,427,2866,562,5306,3281,1620,794,8245,1480,580,95,1670,440,324,363,1100,1647,1190,29,5125,3947,1314,448,167,1705,2135,848,2390,1173,2200,1441,325,115,3236,1061,429,307,663,518,478,559,558,463,374,921,360750,38400,167
E02000922,10523,3740,8358,8045,5059,8306,884,623,553,543,1394,1262,2605,1619,311,416,234,50,29,2383,2243,613,418,749,499,187,336,2733,362,5448,2650,1669,756,7591,1563,728,97,1734,256,333,428,1653,724,1313,50,5221,3618,1191,375,118,1526,2128,819,2639,1499,1725,1586,429,171,3164,1252,472,375,799,526,511,630,469,510,372,867,358000,38400,191
E02000923,7474,3632,6531,6094,4632,6394,444,249,228,178,523,1139,2208,1213,336,519,257,104,76,4309,1622,334,86,57,16,90,194,524,242,4518,512,1793,651,6613,459,97,12,1306,138,427,313,1883,436,1240,73,4427,2188,622,186,51,588,907,642,3757,440,1610,1621,401,382,2386,746,1118,860,1363,1069,412,206,228,192,78,224,755000,65000,97
E02000924,11131,5295,9438,9117,6324,9435,660,471,470,512,1111,1997,3191,1582,326,490,262,43,16,4122,2149,798,195,152,65,221,458,2470,501,6122,1499,2570,940,9303,1031,347,44,1832,358,468,470,1640,1946,1653,56,5956,3575,1127,359,114,1285,1884,902,4181,1090,3446,1558,291,238,4064,900,1122,757,1370,1198,661,389,505,448,216,780,680000,44500,166
E02000925,7848,3412,6233,5923,3930,6196,583,483,479,345,684,1012,2109,1198,261,384,214,62,34,3433,1305,531,100,93,24,90,224,1863,185,4369,923,1891,665,6724,602,148,33,1335,272,312,261,1039,1593,745,35,4089,2424,893,331,111,1097,1274,687,2455,615,1999,1172,241,189,2236,645,860,431,862,728,428,256,351,294,141,439,520000,48000,95
E02000926,8936,4283,7853,7543,5788,7793,475,288,260,307,702,1592,2994,1219,355,434,228,53,29,4764,1741,424,254,59,18,133,247,1003,293,4829,864,2483,760,7972,508,120,21,1664,174,446,393,1890,783,1561,49,5195,2737,724,218,62,774,1119,829,4340,603,1963,1908,412,348,3258,1062,1120,945,1650,1379,565,255,306,235,123,330,550000,61000,132
E02000927,6790,3228,5904,5621,4171,5904,383,217,226,246,586,1252,1976,970,273,378,207,60,16,4385,735,381,95,33,19,59,129,849,105,3758,414,2032,586,6234,229,58,3,1372,158,311,249,1089,1277,831,31,3719,2037,672,263,99,1003,1065,510,2951,363,1664,1307,257,174,2587,631,779,503,1171,1001,430,233,267,205,113,248,551250,54300,117
E02000928,8458,3635,6998,6658,5131,6988,647,442,316,239,398,1137,2699,1327,412,501,234,74,32,6292,1230,294,108,45,4,81,112,198,94,5100,381,2293,684,7783,202,40,6,1706,104,495,269,2147,375,1072,41,5421,2203,592,191,51,528,851,574,4653,332,1236,1814,585,397,2872,925,937,945,1771,1204,484,194,192,158,50,133,827500,81100,120
E02000929,7277,3201,5786,5484,3386,5786,556,420,438,443,647,986,1809,992,276,408,224,55,23,2339,1006,527,123,199,75,73,287,2426,222,3942,1119,1533,683,6182,565,190,21,1229,320,211,249,795,1831,551,24,3538,2427,886,324,102,1269,1347,569,1940,606,2201,878,122,105,2245,497,539,256,653,514,426,246,390,291,150,460,415000,41700,111
E02000930,9676,4382,8577,8317,6841,8550,569,278,215,228,857,2371,3304,1021,250,323,190,50,20,6072,1595,455,173,63,30,119,179,817,173,5067,647,3192,770,8814,371,87,7,1879,177,496,499,1857,737,1737,51,6086,2670,655,201,64,664,1049,636,5608,439,2230,1762,390,290,4794,754,1003,993,2329,1797,654,225,288,225,92,238,604000,66800,147
E02000931,8474,3532,7039,6827,5741,7039,762,406,227,152,561,1543,3072,1023,229,287,155,40,17,5930,1452,337,104,31,26,71,84,365,74,4836,314,2699,625,7716,225,47,5,1699,85,441,337,2045,272,1198,17,5725,2143,458,109,39,376,678,546,5024,271,1294,1826,412,352,3814,724,851,1057,2033,1546,483,163,162,140,48,109,800000,88800,133
E02000932,10296,4777,9102,8828,7385,9102,605,309,241,203,665,2202,3813,1273,292,419,213,38,23,6642,2027,356,242,97,28,168,263,299,174,5493,703,3255,845,9407,367,107,8,1989,102,660,492,2379,289,2059,50,6818,2748,541,141,48,462,952,660,6367,447,2055,2222,500,439,4762,1023,1161,1305,2555,1881,644,249,242,230,81,198,570000,75600,188
E02000933,8781,3872,7428,6893,5137,7407,515,411,365,331,590,1235,2425,1422,438,514,373,104,58,5714,1607,359,181,76,28,105,238,299,174,5180,698,2181,722,8006,342,96,9,1671,104,510,320,2156,428,1245,43,5148,2662,703,207,61,681,986,674,4463,501,1398,1697,777,403,2995,1017,722,845,1642,1196,482,227,261,191,79,214,571667,67000,120
E02000934,9105,4325,8092,7865,6424,8027,524,219,225,230,702,2045,3163,1160,277,333,177,25,25,5728,1260,424,136,80,43,109,228,965,132,4912,526,2977,690,8343,286,84,18,1813,162,490,399,1884,962,1439,40,5448,2677,698,209,73,701,1098,654,5132,393,2170,1739,416,286,4422,833,883,986,1958,1707,653,239,325,241,83,232,550000,63800,126
E02000935,6850,2468,5483,5088,2747,4582,532,418,350,780,1034,621,1329,871,214,306,254,82,59,3274,1118,468,125,204,32,66,289,1056,218,3537,1020,1761,532,5604,643,242,26,1032,217,177,183,565,1406,455,42,3350,2238,856,322,84,1028,1238,1209,1310,1489,1432,804,232,101,1544,648,454,224,349,267,248,282,366,341,150,520,175000,38100,106
E02000936,8330,4057,7418,6868,5309,7340,386,236,246,210,469,1681,2690,1054,316,492,357,114,79,4855,1756,359,163,143,15,167,242,362,268,4412,771,2415,732,7567,374,104,20,1552,107,486,362,1839,562,1602,54,4774,2505,711,277,63,630,957,556,4587,376,1908,1724,425,281,3546,745,737,779,1769,1290,544,185,243,199,86,214,496475,68300,119
E02000937,7724,3130,6042,5793,4576,6029,720,578,349,201,339,992,2563,1230,261,242,182,43,24,5656,1074,258,104,24,22,48,69,402,67,4587,315,2210,612,7022,172,61,10,1534,101,392,231,1823,377,898,32,5157,1890,474,145,58,426,691,509,4070,261,1084,1473,573,363,2706,750,757,910,1550,1149,371,152,180,108,51,105,787000,87600,114
E02000938,9546,4032,7753,7025,4570,7480,688,546,466,482,819,1065,2325,1451,401,575,465,146,117,5058,1747,514,191,191,23,104,335,1071,312,5427,1084,2276,759,8124,759,211,25,1673,255,366,307,1818,1292,880,42,4817,3096,1085,410,138,1369,1577,810,3156,890,1850,1700,482,228,2548,1105,689,577,1008,752,479,354,458,325,162,455,549975,49500,156
E02000939,7968,2915,6073,5630,4224,5867,828,616,401,238,378,763,2299,1313,306,383,234,86,123,5757,1120,304,125,52,20,90,110,307,83,4667,510,2201,590,7137,240,71,16,1521,102,417,204,1923,327,625,40,5167,2023,588,136,54,463,715,524,3997,315,787,1501,627,384,2481,709,650,910,1412,1066,327,115,163,92,45,94,1340000,96900,116
E02000940,7835,3494,6464,6176,4521,6443,564,385,344,345,553,1311,2533,982,217,313,207,54,27,3671,1237,485,121,455,60,126,274,1236,170,3903,1243,2094,595,6620,597,217,34,1462,212,383,278,1429,1027,1012,26,4349,2376,765,247,98,949,1148,576,3095,528,1874,1398,222,196,2750,784,791,540,1236,931,501,259,321,277,154,302,448750,57800,152
E02000941,9941,4125,8047,7743,5920,7959,918,540,374,327,476,1272,3432,1470,387,441,217,65,22,6987,1223,364,152,260,9,78,153,623,92,5908,692,2553,788,8932,303,91,17,2005,135,503,286,2341,583,1169,32,6195,2730,723,208,85,791,1294,847,4626,444,1372,2081,672,387,3248,1260,1025,1020,1743,1431,572,271,304,233,139,207,600000,72700,185
E02000942,9665,3794,7756,7400,5631,7724,745,550,520,388,545,1190,2781,1628,409,553,250,72,34,6068,1597,370,213,614,21,111,242,289,140,5399,1191,2362,713,8544,473,167,27,1819,125,577,296,2352,242,1156,44,6052,2673,715,175,50,616,1118,699,4686,549,1134,1934,726,412,3259,1169,791,1004,1833,1229,560,230,262,217,108,188,617500,73600,147
E02000943,8402,3708,7153,6904,5534,7139,580,376,255,214,631,1562,2837,1097,232,369,198,40,11,5630,1045,309,202,151,36,96,190,634,109,4419,680,2647,656,7667,258,101,11,1669,95,442,309,1867,439,1367,35,5281,2272,622,182,45,536,849,587,4755,346,1698,1597,413,317,3835,615,767,863,1894,1438,503,168,227,201,55,185,595000,74100,155
E02000944,7206,2856,5778,5471,3652,5496,521,425,410,387,524,989,2037,1054,245,307,212,57,38,3079,1351,409,164,706,29,70,242,930,226,3546,1435,1736,489,5835,766,244,36,1276,228,252,213,1001,991,839,25,3687,2285,872,270,92,999,1148,604,2232,550,1336,1262,258,142,2177,839,494,363,822,586,355,304,353,273,197,399,368250,48700,111
E02000945,7620,2764,6320,5897,3410,5745,433,393,386,756,1148,785,1592,1065,262,377,286,93,44,3472,1508,529,146,296,38,66,385,929,251,4058,1223,1757,582,6220,843,283,23,1177,178,195,307,900,1114,731,19,3667,2649,870,337,97,1179,1329,1268,1709,1579,1407,1027,330,146,2026,835,403,286,445,403,284,349,388,478,202,575,292500,37500,98
E02000946,8795,3172,7585,7285,4764,6411,489,333,324,349,630,1437,3004,1300,296,333,206,71,23,5070,1304,446,209,304,55,55,153,1064,135,4686,1122,2371,616,7759,467,213,33,1494,136,373,275,1592,622,938,20,4833,2588,937,317,120,1209,1561,706,3474,489,1233,1564,375,207,2971,899,687,695,1316,1054,492,257,321,222,149,258,490100,59200,128
E02000947,8675,3820,7204,6916,5622,7204,793,378,261,204,412,1150,3274,1228,304,383,220,46,22,5675,1420,332,173,317,12,88,175,357,126,4799,744,2481,651,7674,338,88,13,1765,125,507,249,2290,351,1152,27,5319,2475,667,161,53,616,932,618,4478,311,1387,2015,418,332,3455,1050,785,943,1789,1312,566,250,249,208,104,201,597500,71200,203
E02000948,9877,4493,8657,8309,6770,8598,625,299,250,209,736,2256,3452,1070,258,374,247,68,33,6127,1236,456,337,287,63,194,182,874,121,4776,1048,3355,698,8966,351,109,13,1964,138,555,417,2153,548,1753,39,5901,2923,741,238,74,694,1029,666,5743,413,2048,2030,415,286,4793,881,810,928,2354,1776,677,226,285,213,86,225,496500,68200,145
E02000949,9805,4072,8124,7733,5983,7846,667,561,402,281,548,1552,3021,1558,373,451,273,64,54,6966,1114,398,265,161,35,103,151,518,94,5429,701,2959,716,9029,259,82,14,1886,112,500,291,2396,291,1337,48,5996,2848,709,181,71,568,1078,717,5286,424,1540,1852,680,409,3746,949,879,949,1988,1538,583,214,248,219,74,170,637000,76400,137
E02000950,7578,3233,6237,5910,4277,6211,531,384,353,314,439,1091,2286,1158,300,395,234,70,23,3851,1708,356,183,420,17,111,231,463,238,4043,1038,1893,604,6445,574,193,22,1393,166,384,269,1642,518,1033,40,4261,2391,660,205,61,758,1105,610,3095,430,1110,1635,488,276,2452,1031,518,591,1174,810,474,268,302,279,132,247,390000,50400,127
E02000951,6650,2946,5763,5489,4077,5635,382,261,208,213,590,1175,2052,976,206,313,188,54,32,3988,763,327,297,219,55,77,167,650,107,3285,826,1997,542,5944,328,98,14,1211,103,323,289,1351,447,1120,28,3774,1966,582,221,107,574,856,542,3380,390,1465,1171,310,206,2737,585,549,559,1255,1001,418,175,216,195,62,196,500000,61700,78
E02000952,6257,2644,5216,4978,3708,5164,387,299,309,248,406,994,1911,992,207,266,175,44,19,3787,747,319,242,234,12,57,125,649,85,3196,726,1857,478,5586,285,122,20,1145,121,277,232,1157,542,924,21,3692,1729,577,196,63,526,794,510,3016,357,1260,1049,335,173,2485,571,479,533,1137,831,447,167,207,158,75,153,615000,66300,75
E02000953,7084,3113,6036,5816,4422,5710,588,234,193,382,566,1072,2584,847,165,233,158,42,20,4197,882,297,198,300,28,98,268,684,132,3810,841,1907,526,6192,331,117,20,1298,112,338,214,1496,741,848,28,4306,2026,533,164,55,628,930,721,3345,709,1307,1528,278,182,2721,733,786,589,1463,962,445,202,272,197,98,194,549975,68000,173
E02000954,6429,2299,5227,4956,3445,5224,456,354,327,291,580,855,1820,892,226,357,213,45,13,2643,728,286,646,578,158,78,368,810,134,2587,1924,1470,448,5300,556,235,39,1103,136,263,264,1273,269,739,18,3417,2124,628,196,64,681,895,482,2614,528,951,1059,289,171,2097,672,505,386,979,706,396,193,231,255,101,198,560000,56600,85
E02000955,6714,2527,5399,5084,3175,5397,524,389,340,360,691,849,1706,902,259,379,239,50,26,2443,679,423,692,687,80,83,434,1036,157,2691,2090,1428,505,5433,625,265,45,1168,212,228,266,1103,642,755,27,3356,2225,769,280,84,970,1101,666,2066,780,1224,1052,251,115,1907,603,550,327,728,496,381,245,258,305,141,294,499950,45500,117
E02000956,7705,3066,6386,6141,3921,6345,550,344,363,382,1162,1089,2086,961,211,312,195,30,20,2741,1036,451,461,529,110,117,598,1393,269,3308,1991,1864,542,6213,807,303,36,1260,177,266,431,1016,693,1317,40,3966,2602,772,281,84,917,1170,927,2625,1242,1790,1070,206,130,2438,648,705,350,899,620,510,319,390,314,138,381,460000,47900,116
E02000957,10589,4238,8801,8379,5854,8711,799,482,423,451,921,1576,3351,1373,293,498,322,69,31,3950,1600,555,724,774,106,171,955,1505,249,4511,2777,2521,780,8321,1204,481,72,1889,259,460,437,1901,564,1715,58,5403,3674,1076,336,100,1190,1548,919,3965,973,2219,1681,338,208,3711,996,939,616,1440,1044,597,538,435,410,243,531,455000,49400,177
E02000958,8271,2973,6428,6016,4006,6222,588,559,585,583,616,633,1892,1551,356,496,290,88,34,3976,982,506,484,425,45,78,500,1175,100,3780,1610,2155,726,7013,629,236,35,1370,202,366,188,1840,450,649,34,4293,2704,923,279,72,923,1339,765,2735,759,1034,1435,504,229,1975,1111,691,475,1051,636,443,323,319,306,160,293,473500,58200,110
E02000959,7233,2980,5658,5356,3574,5576,653,441,392,394,460,746,2183,1116,229,317,207,54,41,2752,1109,500,228,402,36,64,289,1661,192,3700,1346,1571,616,5794,680,295,35,1226,205,337,204,1432,549,972,27,3615,2432,873,246,67,954,1254,564,2226,520,1427,1263,290,150,2114,862,448,375,743,595,404,363,323,258,151,362,350000,48400,139
E02000960,6620,3055,5542,4921,3117,5421,435,335,264,251,410,647,1740,1129,288,500,399,150,72,2426,1631,237,519,101,78,190,516,218,704,2427,2386,1143,664,5489,584,235,30,1156,124,323,206,1343,322,1252,138,3665,1950,661,261,83,649,855,456,2855,480,1507,1147,401,366,1658,484,609,772,778,765,269,70,153,107,40,163,957500,70500,68
E02000961,9442,4064,7483,6915,4285,7421,693,614,562,443,485,940,2617,1589,371,560,379,129,60,3760,2142,375,396,129,159,175,494,535,1277,3697,3270,1569,906,7733,836,357,63,1618,267,461,279,1565,836,1569,94,5263,2749,885,391,154,1026,1161,640,3706,681,2050,1521,493,412,2615,683,575,903,1159,920,393,131,253,202,91,233,700000,60400,113
E02000962,8624,4424,7289,6542,3797,7279,518,416,335,349,526,919,2355,1285,464,710,497,164,86,2779,1983,372,586,190,110,212,654,482,1256,3081,3176,1445,922,6944,958,342,65,1335,200,391,268,1463,1093,1719,149,4473,2570,989,446,146,1023,976,534,3788,826,2700,1382,342,326,2318,532,621,843,1023,841,388,119,192,149,77,165,631763,55100,107
E02000963,10363,4141,8013,7589,4159,7953,786,715,691,703,746,879,2662,1756,371,630,334,63,27,3467,1410,770,116,76,749,55,505,2080,1135,4880,3030,1619,834,8298,1029,461,102,1645,505,376,234,1030,2356,706,49,4682,3284,1437,683,277,1909,2026,760,2291,860,2557,1359,225,200,2501,704,754,391,728,701,459,353,434,394,196,503,585000,43700,143
E02000964,12549,5638,10197,9695,5771,10106,859,710,671,601,903,1470,3829,2028,398,578,399,65,38,4006,2261,904,201,82,670,122,441,2222,1640,5586,3495,2331,1137,10203,1255,496,83,1864,507,615,431,1267,2653,1646,72,6139,3824,1589,715,282,1933,2110,971,3891,995,3652,1767,219,319,3608,827,1017,612,1426,1205,598,333,449,408,209,531,510000,47100,190
E02000965,8627,3981,7268,7027,5114,7245,651,346,301,292,483,1295,3228,1202,257,331,167,50,24,3463,2228,482,285,69,168,137,242,713,840,3841,1926,2020,840,7270,672,238,28,1378,233,556,388,1445,718,1753,65,4977,2539,740,279,92,711,1010,599,4223,562,2267,1442,272,367,3258,619,870,933,1683,1210,369,163,198,215,100,243,795000,62100,168
E02000966,9708,4714,8207,7804,5521,8160,704,405,335,283,442,1117,3299,1761,447,512,293,75,35,4214,2595,481,271,98,67,216,332,394,1040,4172,2223,2303,1010,8205,698,307,48,1539,191,703,335,2044,584,1971,115,5770,2697,795,328,118,697,985,590,5064,547,2418,1846,450,509,3370,761,881,1269,1683,1416,371,145,209,176,65,187,997495,67800,139
E02000967,7289,3653,6560,6160,3956,6365,350,197,160,296,824,1227,2063,1052,298,422,292,77,31,2314,2107,374,626,110,86,295,431,241,705,2842,2044,1691,712,6151,714,154,31,1193,91,437,343,1501,186,1825,141,4320,2220,540,156,53,422,705,508,4023,1209,2331,1065,257,357,2206,360,1033,962,1199,984,290,102,149,120,34,116,1100000,75900,91
E02000968,14358,5713,11023,10295,4725,10864,1016,1078,1042,996,1109,1313,3309,2318,546,903,555,111,62,3536,1985,854,292,205,1505,323,750,1907,3001,5068,6567,1576,1147,10272,2103,1122,232,2199,569,436,358,1042,3145,1421,105,6209,4433,2143,1125,448,3048,2382,991,2983,1488,4093,1466,154,201,2667,577,1280,468,823,743,503,393,417,519,211,648,450000,38700,173
E02000969,9329,3719,7124,6613,3457,6855,712,650,690,605,586,891,2478,1483,267,456,358,88,65,2454,1529,643,220,71,560,119,440,1497,1796,3648,3791,1142,748,6912,1332,561,111,1331,420,357,292,731,2041,856,91,4159,2948,1323,641,258,1840,1493,629,2184,784,2542,1072,105,143,2065,466,783,371,772,512,365,214,330,321,155,417,545113,41600,109
E02000970,8983,4874,8138,7645,5435,8072,423,213,174,273,710,1189,2858,1528,476,646,375,70,48,3654,2919,380,399,43,50,206,356,250,726,4069,1875,2129,910,7876,651,131,15,1418,104,565,426,1522,506,2600,246,5576,2600,598,173,36,479,901,677,5027,885,2993,1423,458,664,2217,528,2026,1572,1483,1286,373,98,231,162,41,189,1410000,83600,98
E02000971,8408,4354,7507,7125,4527,7290,416,241,211,327,884,1270,2565,1252,375,485,282,64,36,2936,2413,402,356,111,96,246,376,297,1175,3422,2223,1954,809,6936,890,263,45,1243,124,466,354,1320,371,2512,151,4872,2497,647,258,134,673,848,705,4241,1183,2944,1160,250,437,2266,441,1383,1059,1253,1112,336,125,164,192,54,232,914250,65200,84
